country,year,age,gender
MG,2006,15-24,f
MG,2007,15-24,f
MG,2008,15-24,f
MH,1996,15-24,f
MH,1998,15-24,f
MH,1999,15-24,f
MH,2000,15-24,f
MH,2001,15-24,f
MH,2002,15-24,f
MH,2003,15-24,f
MH,2004,15-24,f
MH,2005,15-24,f
MH,2006,15-24,f
MH,2007,15-24,f
MH,2008,15-24,f
MK,1995,15-24,f
MK,1996,15-24,f
MK,1997,15-24,f
MK,1998,15-24,f
MK,1999,15-24,f
MK,2000,15-24,f
MK,2001,15-24,f
MK,2002,15-24,f
MK,2003,15-24,f
MK,2004,15-24,f
MK,2005,15-24,f
MK,2006,15-24,f
MK,2007,15-24,f
MK,2008,15-24,f
ML,1995,15-24,f
ML,1996,15-24,f
ML,1997,15-24,f
ML,1998,15-24,f
ML,1999,15-24,f
ML,2000,15-24,f
ML,2002,15-24,f
ML,2003,15-24,f
ML,2004,15-24,f
ML,2005,15-24,f
ML,2006,15-24,f
ML,2007,15-24,f
ML,2008,15-24,f
MM,1995,15-24,f
MM,1996,15-24,f
MM,1997,15-24,f
MM,1998,15-24,f
MM,1999,15-24,f
MM,2000,15-24,f
MM,2001,15-24,f
MM,2002,15-24,f
MM,2003,15-24,f
MM,2004,15-24,f
MM,2005,15-24,f
MM,2006,15-24,f
MM,2007,15-24,f
MM,2008,15-24,f
MN,1994,15-24,f
MN,1995,15-24,f
MN,1996,15-24,f
MN,1997,15-24,f
MN,1998,15-24,f
MN,1999,15-24,f
MN,2000,15-24,f
MN,2001,15-24,f
MN,2002,15-24,f
MN,2003,15-24,f
MN,2004,15-24,f
MN,2005,15-24,f
MN,2006,15-24,f
MN,2007,15-24,f
MN,2008,15-24,f
MO,1995,15-24,f
MO,1996,15-24,f
MO,1997,15-24,f
MO,1998,15-24,f
MO,2000,15-24,f
MO,2001,15-24,f
MO,2002,15-24,f
MO,2003,15-24,f
MO,2004,15-24,f
MO,2005,15-24,f
MO,2006,15-24,f
MO,2007,15-24,f
MO,2008,15-24,f
MP,1995,15-24,f
MP,1996,15-24,f
MP,1998,15-24,f
MP,2000,15-24,f
MP,2001,15-24,f
MP,2002,15-24,f
MP,2003,15-24,f
MP,2004,15-24,f
MP,2005,15-24,f
MP,2006,15-24,f
MP,2007,15-24,f
MP,2008,15-24,f
MR,1997,15-24,f
MR,1999,15-24,f
MR,2004,15-24,f
MR,2006,15-24,f
MR,2007,15-24,f
MR,2008,15-24,f
MS,2003,15-24,f
MS,2004,15-24,f
MT,1995,15-24,f
MT,1996,15-24,f
MT,1997,15-24,f
MT,1998,15-24,f
MT,2002,15-24,f
MT,2003,15-24,f
MT,2004,15-24,f
MT,2005,15-24,f
MT,2006,15-24,f
MT,2007,15-24,f
MT,2008,15-24,f
MU,1995,15-24,f
MU,1998,15-24,f
MU,1999,15-24,f
MU,2000,15-24,f
MU,2002,15-24,f
MU,2003,15-24,f
MU,2004,15-24,f
MU,2005,15-24,f
MU,2006,15-24,f
MU,2007,15-24,f
MU,2008,15-24,f
MV,1995,15-24,f
MV,1996,15-24,f
MV,1997,15-24,f
MV,1998,15-24,f
MV,1999,15-24,f
MV,2000,15-24,f
MV,2001,15-24,f
MV,2002,15-24,f
MV,2003,15-24,f
MV,2004,15-24,f
MV,2005,15-24,f
MV,2006,15-24,f
MV,2007,15-24,f
MV,2008,15-24,f
MW,1995,15-24,f
MW,1996,15-24,f
MW,1997,15-24,f
MW,1998,15-24,f
MW,1999,15-24,f
MW,2000,15-24,f
MW,2001,15-24,f
MW,2003,15-24,f
MW,2004,15-24,f
MW,2005,15-24,f
MW,2006,15-24,f
MW,2007,15-24,f
MW,2008,15-24,f
MX,1996,15-24,f
MX,1998,15-24,f
MX,1999,15-24,f
MX,2000,15-24,f
MX,2001,15-24,f
MX,2002,15-24,f
MX,2003,15-24,f
MX,2004,15-24,f
MX,2005,15-24,f
MX,2006,15-24,f
MX,2007,15-24,f
MX,2008,15-24,f
MY,1995,15-24,f
MY,1996,15-24,f
MY,1997,15-24,f
MY,1998,15-24,f
MY,1999,15-24,f
MY,2000,15-24,f
MY,2001,15-24,f
MY,2002,15-24,f
MY,2003,15-24,f
MY,2004,15-24,f
MY,2005,15-24,f
MY,2006,15-24,f
MY,2007,15-24,f
MY,2008,15-24,f
MZ,1995,15-24,f
MZ,1996,15-24,f
MZ,1997,15-24,f
,1995,15-24,f
,1996,15-24,f
,1997,15-24,f
,1998,15-24,f
,1999,15-24,f
,2000,15-24,f
,2001,15-24,f
,2002,15-24,f
,2003,15-24,f
,2004,15-24,f
,2005,15-24,f
,2006,15-24,f
,2007,15-24,f
,2008,15-24,f
NC,1995,15-24,f
NC,1996,15-24,f
NC,1999,15-24,f
NC,2000,15-24,f
NC,2001,15-24,f
NC,2002,15-24,f
NC,2003,15-24,f
NC,2004,15-24,f
NC,2005,15-24,f
NC,2006,15-24,f
NC,2007,15-24,f
NC,2008,15-24,f
NE,1997,15-24,f
NE,1998,15-24,f
NE,2000,15-24,f
NE,2003,15-24,f
NE,2005,15-24,f
NE,2006,15-24,f
NE,2007,15-24,f
NE,2008,15-24,f
NG,1995,15-24,f
NG,1996,15-24,f
NG,1997,15-24,f
NG,1998,15-24,f
NG,2000,15-24,f
NG,2001,15-24,f
NG,2002,15-24,f
NG,2003,15-24,f
NG,2004,15-24,f
NG,2005,15-24,f
NG,2006,15-24,f
NG,2007,15-24,f
NG,2008,15-24,f
NI,1995,15-24,f
NI,1996,15-24,f
NI,1997,15-24,f
NI,1998,15-24,f
NI,1999,15-24,f
NI,2000,15-24,f
NI,2001,15-24,f
NI,2002,15-24,f
NI,2003,15-24,f
NI,2004,15-24,f
NI,2005,15-24,f
NI,2006,15-24,f
NI,2007,15-24,f
NI,2008,15-24,f
NL,1995,15-24,f
NL,1996,15-24,f
NL,1997,15-24,f
NL,1998,15-24,f
NL,1999,15-24,f
NL,2000,15-24,f
NL,2001,15-24,f
NL,2002,15-24,f
NL,2003,15-24,f
NL,2004,15-24,f
NL,2005,15-24,f
NL,2006,15-24,f
NL,2007,15-24,f
NL,2008,15-24,f
NO,1995,15-24,f
NO,1996,15-24,f
NO,1997,15-24,f
NO,1998,15-24,f
NO,1999,15-24,f
NO,2000,15-24,f
NO,2001,15-24,f
NO,2002,15-24,f
NO,2003,15-24,f
NO,2004,15-24,f
NO,2005,15-24,f
NO,2006,15-24,f
NO,2007,15-24,f
NO,2008,15-24,f
NP,1996,15-24,f
NP,1998,15-24,f
NP,1999,15-24,f
NP,2000,15-24,f
NP,2001,15-24,f
NP,2002,15-24,f
NP,2003,15-24,f
NP,2004,15-24,f
NP,2005,15-24,f
NP,2006,15-24,f
NP,2007,15-24,f
NP,2008,15-24,f
NR,1999,15-24,f
NR,2003,15-24,f
NR,2006,15-24,f
NR,2007,15-24,f
NR,2008,15-24,f
NU,2002,15-24,f
NU,2004,15-24,f
NU,2005,15-24,f
NU,2006,15-24,f
NU,2007,15-24,f
NZ,1995,15-24,f
NZ,1996,15-24,f
NZ,1997,15-24,f
NZ,1998,15-24,f
NZ,1999,15-24,f
NZ,2000,15-24,f
NZ,2001,15-24,f
NZ,2002,15-24,f
NZ,2003,15-24,f
NZ,2004,15-24,f
NZ,2005,15-24,f
NZ,2006,15-24,f
NZ,2007,15-24,f
NZ,2008,15-24,f
OM,1995,15-24,f
OM,1996,15-24,f
OM,1997,15-24,f
OM,1998,15-24,f
OM,1999,15-24,f
OM,2000,15-24,f
OM,2001,15-24,f
OM,2002,15-24,f
OM,2003,15-24,f
OM,2004,15-24,f
OM,2005,15-24,f
OM,2006,15-24,f
OM,2007,15-24,f
OM,2008,15-24,f
PA,1995,15-24,f
PA,1996,15-24,f
PA,1997,15-24,f
PA,1998,15-24,f
PA,1999,15-24,f
PA,2000,15-24,f
PA,2001,15-24,f
PA,2002,15-24,f
PA,2003,15-24,f
PA,2004,15-24,f
PA,2005,15-24,f
PA,2006,15-24,f
PA,2007,15-24,f
PA,2008,15-24,f
PE,1995,15-24,f
PE,1996,15-24,f
PE,1997,15-24,f
PE,1998,15-24,f
PE,1999,15-24,f
PE,2000,15-24,f
PE,2001,15-24,f
PE,2002,15-24,f
PE,2003,15-24,f
PE,2004,15-24,f
PE,2005,15-24,f
PE,2006,15-24,f
PE,2007,15-24,f
PE,2008,15-24,f
PF,1996,15-24,f
PF,1997,15-24,f
PF,1998,15-24,f
PF,1999,15-24,f
PF,2000,15-24,f
PF,2001,15-24,f
PF,2002,15-24,f
PF,2003,15-24,f
PF,2004,15-24,f
PF,2005,15-24,f
PF,2006,15-24,f
PF,2007,15-24,f
PF,2008,15-24,f
PG,1996,15-24,f
PG,1997,15-24,f
PG,1998,15-24,f
PG,1999,15-24,f
PG,2000,15-24,f
PG,2001,15-24,f
PG,2002,15-24,f
PG,2003,15-24,f
PG,2004,15-24,f
PG,2005,15-24,f
PG,2006,15-24,f
PG,2007,15-24,f
PG,2008,15-24,f
PH,1995,15-24,f
PH,1996,15-24,f
PH,1997,15-24,f
PH,1998,15-24,f
PH,2003,15-24,f
PH,2004,15-24,f
PH,2005,15-24,f
PH,2006,15-24,f
PH,2007,15-24,f
PH,2008,15-24,f
PK,1995,15-24,f
PK,1998,15-24,f
PK,1999,15-24,f
PK,2000,15-24,f
PK,2001,15-24,f
PK,2002,15-24,f
PK,2003,15-24,f
PK,2004,15-24,f
PK,2005,15-24,f
PK,2006,15-24,f
PK,2007,15-24,f
PK,2008,15-24,f
PL,1995,15-24,f
PL,1996,15-24,f
PL,1997,15-24,f
PL,1998,15-24,f
PL,1999,15-24,f
PL,2000,15-24,f
PL,2001,15-24,f
PL,2002,15-24,f
PL,2003,15-24,f
PL,2004,15-24,f
PL,2005,15-24,f
PL,2006,15-24,f
PL,2007,15-24,f
PL,2008,15-24,f
PR,1995,15-24,f
PR,1996,15-24,f
PR,1997,15-24,f
PR,1998,15-24,f
PR,1999,15-24,f
PR,2000,15-24,f
PR,2001,15-24,f
PR,2002,15-24,f
PR,2003,15-24,f
PR,2004,15-24,f
PR,2005,15-24,f
PR,2006,15-24,f
PR,2007,15-24,f
PR,2008,15-24,f
PS,1995,15-24,f
PS,1996,15-24,f
PS,2003,15-24,f
PS,2006,15-24,f
PS,2007,15-24,f
PS,2008,15-24,f
PT,1995,15-24,f
PT,1996,15-24,f
PT,1997,15-24,f
PT,1998,15-24,f
PT,1999,15-24,f
PT,2000,15-24,f
PT,2001,15-24,f
PT,2002,15-24,f
PT,2003,15-24,f
PT,2004,15-24,f
PT,2005,15-24,f
PT,2006,15-24,f
PT,2007,15-24,f
PT,2008,15-24,f
PW,1995,15-24,f
PW,1997,15-24,f
PW,1999,15-24,f
PW,2002,15-24,f
PW,2003,15-24,f
PW,2006,15-24,f
PW,2007,15-24,f
PY,1995,15-24,f
PY,1996,15-24,f
PY,1997,15-24,f
PY,1998,15-24,f
PY,1999,15-24,f
PY,2000,15-24,f
PY,2001,15-24,f
PY,2002,15-24,f
PY,2003,15-24,f
PY,2004,15-24,f
PY,2005,15-24,f
PY,2006,15-24,f
PY,2007,15-24,f
PY,2008,15-24,f
QA,1995,15-24,f
QA,1996,15-24,f
QA,1997,15-24,f
QA,1998,15-24,f
QA,1999,15-24,f
QA,2000,15-24,f
QA,2001,15-24,f
QA,2002,15-24,f
QA,2003,15-24,f
QA,2004,15-24,f
QA,2005,15-24,f
QA,2006,15-24,f
QA,2007,15-24,f
QA,2008,15-24,f
RO,1995,15-24,f
RO,1996,15-24,f
RO,1997,15-24,f
RO,1998,15-24,f
RO,1999,15-24,f
RO,2000,15-24,f
RO,2001,15-24,f
RO,2002,15-24,f
RO,2003,15-24,f
RO,2004,15-24,f
RO,2005,15-24,f
RO,2006,15-24,f
RO,2007,15-24,f
RO,2008,15-24,f
RS,2005,15-24,f
RS,2006,15-24,f
RS,2007,15-24,f
RS,2008,15-24,f
RU,1996,15-24,f
RU,1997,15-24,f
RU,1998,15-24,f
RU,1999,15-24,f
RU,2000,15-24,f
RU,2001,15-24,f
RU,2002,15-24,f
RU,2003,15-24,f
RU,2004,15-24,f
RU,2006,15-24,f
RU,2007,15-24,f
RU,2008,15-24,f
RW,1996,15-24,f
RW,1997,15-24,f
RW,1999,15-24,f
RW,2000,15-24,f
RW,2002,15-24,f
RW,2003,15-24,f
RW,2004,15-24,f
RW,2005,15-24,f
RW,2006,15-24,f
RW,2007,15-24,f
RW,2008,15-24,f
SA,1998,15-24,f
SA,1999,15-24,f
SA,2000,15-24,f
SA,2001,15-24,f
SA,2002,15-24,f
SA,2003,15-24,f
SA,2004,15-24,f
SA,2005,15-24,f
SA,2006,15-24,f
SA,2007,15-24,f
SA,2008,15-24,f
SB,1995,15-24,f
SB,1996,15-24,f
SB,1997,15-24,f
SB,1998,15-24,f
SB,2000,15-24,f
SB,2002,15-24,f
SB,2003,15-24,f
SB,2004,15-24,f
SB,2005,15-24,f
SB,2006,15-24,f
SB,2007,15-24,f
SB,2008,15-24,f
SC,1995,15-24,f
SC,1996,15-24,f
SC,1997,15-24,f
SC,1998,15-24,f
SC,2001,15-24,f
SC,2002,15-24,f
SC,2003,15-24,f
SC,2004,15-24,f
SC,2005,15-24,f
SC,2008,15-24,f
SD,1995,15-24,f
SD,1998,15-24,f
SD,1999,15-24,f
SD,2000,15-24,f
SD,2001,15-24,f
SD,2002,15-24,f
SD,2003,15-24,f
SD,2004,15-24,f
SD,2005,15-24,f
SD,2006,15-24,f
SD,2007,15-24,f
SD,2008,15-24,f
SE,1995,15-24,f
SE,1996,15-24,f
SE,1997,15-24,f
SE,1998,15-24,f
SE,1999,15-24,f
SE,2000,15-24,f
SE,2001,15-24,f
SE,2002,15-24,f
SE,2003,15-24,f
SE,2004,15-24,f
SE,2005,15-24,f
SE,2006,15-24,f
SE,2007,15-24,f
SE,2008,15-24,f
SG,1995,15-24,f
SG,1997,15-24,f
SG,1998,15-24,f
SG,1999,15-24,f
SG,2000,15-24,f
SG,2001,15-24,f
SG,2002,15-24,f
SG,2003,15-24,f
SG,2004,15-24,f
SG,2005,15-24,f
SG,2006,15-24,f
SG,2007,15-24,f
SG,2008,15-24,f
SI,1995,15-24,f
SI,1996,15-24,f
SI,1997,15-24,f
SI,1998,15-24,f
SI,1999,15-24,f
SI,2000,15-24,f
SI,2001,15-24,f
SI,2002,15-24,f
SI,2003,15-24,f
SI,2004,15-24,f
SI,2005,15-24,f
SI,2006,15-24,f
SI,2007,15-24,f
SI,2008,15-24,f
SK,1995,15-24,f
SK,1996,15-24,f
SK,1997,15-24,f
SK,1998,15-24,f
SK,1999,15-24,f
SK,2000,15-24,f
SK,2001,15-24,f
SK,2002,15-24,f
SK,2003,15-24,f
SK,2004,15-24,f
SK,2005,15-24,f
SK,2006,15-24,f
SK,2007,15-24,f
SK,2008,15-24,f
SL,1995,15-24,f
SL,1996,15-24,f
SL,1997,15-24,f
SL,1998,15-24,f
SL,2000,15-24,f
SL,2001,15-24,f
SL,2002,15-24,f
SL,2003,15-24,f
SL,2004,15-24,f
SL,2005,15-24,f
SL,2006,15-24,f
SL,2007,15-24,f
SL,2008,15-24,f
SM,1997,15-24,f
SM,2003,15-24,f
SM,2004,15-24,f
SN,1995,15-24,f
SN,1996,15-24,f
SN,1997,15-24,f
SN,1998,15-24,f
SN,1999,15-24,f
SN,2000,15-24,f
SN,2001,15-24,f
SN,2002,15-24,f
SN,2003,15-24,f
SN,2004,15-24,f
SN,2005,15-24,f
SN,2006,15-24,f
SN,2007,15-24,f
SN,2008,15-24,f
SO,1995,15-24,f
SO,1996,15-24,f
SO,1997,15-24,f
SO,1998,15-24,f
SO,1999,15-24,f
SO,2000,15-24,f
SO,2001,15-24,f
SO,2002,15-24,f
SO,2003,15-24,f
SO,2004,15-24,f
SO,2005,15-24,f
SO,2006,15-24,f
SO,2007,15-24,f
SO,2008,15-24,f
SR,1996,15-24,f
SR,1997,15-24,f
SR,2000,15-24,f
SR,2001,15-24,f
SR,2002,15-24,f
SR,2003,15-24,f
SR,2004,15-24,f
SR,2005,15-24,f
SR,2006,15-24,f
ST,2000,15-24,f
ST,2001,15-24,f
ST,2002,15-24,f
ST,2003,15-24,f
ST,2004,15-24,f
ST,2005,15-24,f
ST,2006,15-24,f
ST,2007,15-24,f
ST,2008,15-24,f
SV,1996,15-24,f
SV,1997,15-24,f
SV,1998,15-24,f
SV,1999,15-24,f
SV,2000,15-24,f
SV,2001,15-24,f
SV,2002,15-24,f
SV,2003,15-24,f
SV,2004,15-24,f
SV,2005,15-24,f
SV,2006,15-24,f
SV,2007,15-24,f
SV,2008,15-24,f
SY,1995,15-24,f
SY,1996,15-24,f
SY,1997,15-24,f
SY,1998,15-24,f
SY,2000,15-24,f
SY,2001,15-24,f
SY,2002,15-24,f
SY,2003,15-24,f
SY,2004,15-24,f
SY,2005,15-24,f
SY,2006,15-24,f
SY,2007,15-24,f
SY,2008,15-24,f
SZ,1995,15-24,f
SZ,1996,15-24,f
SZ,2000,15-24,f
SZ,2001,15-24,f
SZ,2002,15-24,f
SZ,2003,15-24,f
SZ,2004,15-24,f
SZ,2005,15-24,f
SZ,2006,15-24,f
SZ,2007,15-24,f
SZ,2008,15-24,f
TC,2003,15-24,f
TC,2006,15-24,f
TD,1999,15-24,f
TD,2002,15-24,f
TD,2003,15-24,f
TD,2004,15-24,f
TD,2005,15-24,f
TG,1995,15-24,f
TG,1996,15-24,f
TG,1998,15-24,f
TG,1999,15-24,f
TG,2000,15-24,f
TG,2002,15-24,f
TG,2003,15-24,f
TG,2004,15-24,f
TG,2005,15-24,f
TG,2006,15-24,f
TG,2007,15-24,f
TG,2008,15-24,f
TH,1995,15-24,f
TH,1996,15-24,f
TH,1997,15-24,f
TH,1998,15-24,f
TH,1999,15-24,f
TH,2000,15-24,f
TH,2001,15-24,f
TH,2002,15-24,f
TH,2003,15-24,f
TH,2004,15-24,f
TH,2005,15-24,f
TH,2006,15-24,f
TH,2007,15-24,f
TH,2008,15-24,f
TJ,1996,15-24,f
TJ,1997,15-24,f
TJ,1998,15-24,f
TJ,2001,15-24,f
TJ,2002,15-24,f
TJ,2004,15-24,f
TJ,2005,15-24,f
TJ,2007,15-24,f
TJ,2008,15-24,f
TK,2007,15-24,f
TK,2008,15-24,f
TL,2002,15-24,f
TL,2003,15-24,f
TL,2004,15-24,f
TL,2005,15-24,f
TL,2006,15-24,f
TL,2007,15-24,f
TL,2008,15-24,f
TM,1995,15-24,f
TM,1996,15-24,f
TM,1997,15-24,f
TM,1998,15-24,f
TM,1999,15-24,f
TM,2000,15-24,f
TM,2001,15-24,f
TM,2002,15-24,f
TM,2003,15-24,f
TM,2004,15-24,f
TM,2005,15-24,f
TM,2006,15-24,f
TM,2007,15-24,f
TM,2008,15-24,f
TN,1998,15-24,f
TN,1999,15-24,f
TN,2000,15-24,f
TN,2001,15-24,f
TN,2002,15-24,f
TN,2003,15-24,f
TN,2004,15-24,f
TN,2005,15-24,f
TN,2006,15-24,f
TN,2007,15-24,f
TN,2008,15-24,f
TO,1995,15-24,f
TO,1996,15-24,f
TO,1997,15-24,f
TO,1998,15-24,f
TO,1999,15-24,f
TO,2000,15-24,f
TO,2001,15-24,f
TO,2002,15-24,f
TO,2003,15-24,f
TO,2005,15-24,f
TO,2006,15-24,f
TO,2007,15-24,f
TO,2008,15-24,f
TR,2004,15-24,f
TR,2005,15-24,f
TR,2006,15-24,f
TR,2007,15-24,f
TR,2008,15-24,f
TT,1995,15-24,f
TT,1996,15-24,f
TT,1998,15-24,f
TT,1999,15-24,f
TT,2000,15-24,f
TT,2001,15-24,f
TT,2002,15-24,f
TT,2003,15-24,f
TT,2004,15-24,f
TT,2005,15-24,f
TT,2006,15-24,f
TT,2007,15-24,f
TT,2008,15-24,f
TV,1995,15-24,f
TV,2003,15-24,f
TV,2005,15-24,f
TV,2006,15-24,f
TV,2007,15-24,f
TV,2008,15-24,f
TZ,1995,15-24,f
TZ,1996,15-24,f
TZ,1997,15-24,f
TZ,1998,15-24,f
TZ,1999,15-24,f
TZ,2000,15-24,f
TZ,2001,15-24,f
TZ,2002,15-24,f
TZ,2003,15-24,f
TZ,2004,15-24,f
TZ,2005,15-24,f
TZ,2006,15-24,f
TZ,2007,15-24,f
TZ,2008,15-24,f
UA,1995,15-24,f
UA,1996,15-24,f
UA,1997,15-24,f
UA,1998,15-24,f
UA,1999,15-24,f
UA,2000,15-24,f
UA,2001,15-24,f
UA,2003,15-24,f
UA,2006,15-24,f
UA,2007,15-24,f
UA,2008,15-24,f
UG,1995,15-24,f
UG,1996,15-24,f
UG,1997,15-24,f
UG,1998,15-24,f
UG,1999,15-24,f
UG,2000,15-24,f
UG,2001,15-24,f
UG,2002,15-24,f
UG,2003,15-24,f
UG,2004,15-24,f
UG,2005,15-24,f
UG,2006,15-24,f
UG,2007,15-24,f
UG,2008,15-24,f
US,1995,15-24,f
US,1996,15-24,f
US,1997,15-24,f
US,1998,15-24,f
US,1999,15-24,f
US,2000,15-24,f
US,2001,15-24,f
US,2002,15-24,f
US,2003,15-24,f
US,2004,15-24,f
US,2005,15-24,f
US,2006,15-24,f
US,2007,15-24,f
US,2008,15-24,f
UY,1995,15-24,f
UY,1996,15-24,f
UY,1997,15-24,f
UY,1998,15-24,f
UY,1999,15-24,f
UY,2000,15-24,f
UY,2001,15-24,f
UY,2002,15-24,f
UY,2003,15-24,f
UY,2004,15-24,f
UY,2005,15-24,f
UY,2006,15-24,f
UY,2007,15-24,f
UY,2008,15-24,f
UZ,1996,15-24,f
UZ,1998,15-24,f
UZ,1999,15-24,f
UZ,2000,15-24,f
UZ,2001,15-24,f
UZ,2002,15-24,f
UZ,2003,15-24,f
UZ,2004,15-24,f
UZ,2005,15-24,f
UZ,2006,15-24,f
UZ,2007,15-24,f
UZ,2008,15-24,f
VC,2000,15-24,f
VC,2003,15-24,f
VC,2005,15-24,f
VC,2007,15-24,f
VE,1999,15-24,f
VE,2002,15-24,f
VE,2003,15-24,f
VE,2004,15-24,f
VE,2005,15-24,f
VE,2006,15-24,f
VE,2007,15-24,f
VE,2008,15-24,f
VI,1996,15-24,f
VN,1996,15-24,f
VN,1997,15-24,f
VN,1998,15-24,f
VN,1999,15-24,f
VN,2000,15-24,f
VN,2001,15-24,f
VN,2002,15-24,f
VN,2003,15-24,f
VN,2004,15-24,f
VN,2005,15-24,f
VN,2006,15-24,f
VN,2007,15-24,f
VN,2008,15-24,f
VU,1995,15-24,f
VU,1996,15-24,f
VU,1998,15-24,f
VU,1999,15-24,f
VU,2000,15-24,f
VU,2001,15-24,f
VU,2002,15-24,f
VU,2003,15-24,f
VU,2004,15-24,f
VU,2005,15-24,f
VU,2006,15-24,f
VU,2007,15-24,f
VU,2008,15-24,f
WF,1996,15-24,f
WF,1997,15-24,f
WF,2003,15-24,f
WF,2007,15-24,f
WS,1995,15-24,f
WS,1996,15-24,f
WS,1997,15-24,f
WS,1998,15-24,f
WS,1999,15-24,f
WS,2000,15-24,f
WS,2001,15-24,f
WS,2002,15-24,f
WS,2003,15-24,f
WS,2005,15-24,f
WS,2006,15-24,f
WS,2008,15-24,f
YE,1995,15-24,f
YE,1996,15-24,f
YE,1997,15-24,f
YE,1998,15-24,f
YE,1999,15-24,f
YE,2000,15-24,f
YE,2001,15-24,f
YE,2002,15-24,f
YE,2003,15-24,f
YE,2004,15-24,f
YE,2005,15-24,f
YE,2006,15-24,f
YE,2007,15-24,f
YE,2008,15-24,f
YU,1995,15-24,f
YU,1996,15-24,f
YU,1997,15-24,f
YU,2001,15-24,f
YU,2002,15-24,f
YU,2003,15-24,f
YU,2004,15-24,f
ZA,1999,15-24,f
ZA,2000,15-24,f
ZA,2001,15-24,f
ZA,2002,15-24,f
ZA,2003,15-24,f
ZA,2004,15-24,f
ZA,2005,15-24,f
ZA,2006,15-24,f
ZA,2007,15-24,f
ZA,2008,15-24,f
ZM,1995,15-24,f
ZM,2000,15-24,f
ZM,2002,15-24,f
ZM,2003,15-24,f
ZM,2004,15-24,f
ZM,2005,15-24,f
ZM,2006,15-24,f
ZM,2007,15-24,f
ZM,2008,15-24,f
ZW,2002,15-24,f
ZW,2003,15-24,f
ZW,2004,15-24,f
ZW,2005,15-24,f
ZW,2006,15-24,f
ZW,2007,15-24,f
ZW,2008,15-24,f
AD,1996,25-34,f
AD,1997,25-34,f
AD,1999,25-34,f
AD,2002,25-34,f
AD,2003,25-34,f
AD,2004,25-34,f
AD,2005,25-34,f
AD,2006,25-34,f
AD,2007,25-34,f
AD,2008,25-34,f
AE,1999,25-34,f
AE,2000,25-34,f
AE,2002,25-34,f
AE,2003,25-34,f
AE,2004,25-34,f
AE,2006,25-34,f
AE,2007,25-34,f
AE,2008,25-34,f
AF,1997,25-34,f
AF,1998,25-34,f
AF,1999,25-34,f
AF,2000,25-34,f
AF,2001,25-34,f
AF,2002,25-34,f
AF,2003,25-34,f
AF,2004,25-34,f
AF,2005,25-34,f
AF,2006,25-34,f
AF,2007,25-34,f
AF,2008,25-34,f
AG,1996,25-34,f
AG,2000,25-34,f
AG,2001,25-34,f
AG,2002,25-34,f
AG,2003,25-34,f
AG,2005,25-34,f
AG,2007,25-34,f
AI,2004,25-34,f
AL,1995,25-34,f
AL,1997,25-34,f
AL,1998,25-34,f
AL,1999,25-34,f
AL,2000,25-34,f
AL,2001,25-34,f
AL,2002,25-34,f
AL,2003,25-34,f
AL,2004,25-34,f
AL,2005,25-34,f
AL,2006,25-34,f
AL,2007,25-34,f
AL,2008,25-34,f
AM,1995,25-34,f
AM,1996,25-34,f
AM,1997,25-34,f
AM,1998,25-34,f
AM,1999,25-34,f
AM,2000,25-34,f
AM,2001,25-34,f
AM,2002,25-34,f
AM,2003,25-34,f
AM,2004,25-34,f
AM,2005,25-34,f
AM,2006,25-34,f
AM,2007,25-34,f
AM,2008,25-34,f
AN,1996,25-34,f
AN,1997,25-34,f
AN,1998,25-34,f
AN,1999,25-34,f
AN,2000,25-34,f
AN,2001,25-34,f
AN,2002,25-34,f
AN,2003,25-34,f
AN,2006,25-34,f
AO,1995,25-34,f
AO,1996,25-34,f
AO,1997,25-34,f
AO,1998,25-34,f
AO,1999,25-34,f
AO,2000,25-34,f
AO,2001,25-34,f
AO,2002,25-34,f
AO,2003,25-34,f
AO,2004,25-34,f
AO,2005,25-34,f
AO,2006,25-34,f
AO,2007,25-34,f
AO,2008,25-34,f
AR,1996,25-34,f
AR,1997,25-34,f
AR,1998,25-34,f
AR,1999,25-34,f
AR,2000,25-34,f
AR,2001,25-34,f
AR,2002,25-34,f
AR,2003,25-34,f
AR,2004,25-34,f
AR,2005,25-34,f
AR,2006,25-34,f
AR,2007,25-34,f
AR,2008,25-34,f
AS,1997,25-34,f
AS,2005,25-34,f
AS,2006,25-34,f
AT,1995,25-34,f
AT,1997,25-34,f
AT,1999,25-34,f
AT,2000,25-34,f
AT,2001,25-34,f
AT,2002,25-34,f
AT,2003,25-34,f
AT,2004,25-34,f
AT,2005,25-34,f
AT,2006,25-34,f
AT,2007,25-34,f
AU,1997,25-34,f
AU,1998,25-34,f
AU,1999,25-34,f
AU,2000,25-34,f
AU,2001,25-34,f
AU,2002,25-34,f
AU,2003,25-34,f
AU,2004,25-34,f
AU,2005,25-34,f
AU,2006,25-34,f
AU,2007,25-34,f
AU,2008,25-34,f
AZ,1995,25-34,f
AZ,1996,25-34,f
AZ,1997,25-34,f
AZ,1998,25-34,f
AZ,1999,25-34,f
AZ,2000,25-34,f
AZ,2001,25-34,f
AZ,2002,25-34,f
AZ,2003,25-34,f
AZ,2004,25-34,f
AZ,2005,25-34,f
AZ,2006,25-34,f
BA,1995,25-34,f
BA,1996,25-34,f
BA,1997,25-34,f
BA,1998,25-34,f
BA,1999,25-34,f
BA,2000,25-34,f
BA,2001,25-34,f
BA,2002,25-34,f
